x1,x2,y
1.367438250550457868e+00,8.401572659431292278e-01,1.000000000000000000e+00
-2.103233608523212173e+00,-2.670031855865165671e+00,-1.000000000000000000e+00
-1.442567243078129335e+00,-2.532660766344689840e+00,-1.000000000000000000e+00
1.110140510348503140e+00,1.288543589585737337e+00,1.000000000000000000e+00
2.138401576268438298e+00,6.225374370463395701e-01,1.000000000000000000e+00
-1.459010001742155005e+00,4.942269141955326628e-01,-1.000000000000000000e+00
1.666392993011567292e+00,1.890767455661397145e+00,1.000000000000000000e+00
2.982389244503216297e-01,-9.954299154653007964e-01,-1.000000000000000000e+00
2.219338039723357081e+00,2.068265194956058650e+00,1.000000000000000000e+00
-3.048422796840946081e+00,8.952921411394587636e-02,-1.000000000000000000e+00
-1.582906347408572056e+00,-3.612455144050785716e+00,-1.000000000000000000e+00
1.710053883527234975e+00,5.361000089918331879e-01,1.000000000000000000e+00
1.137124983662065159e+00,2.089193159989678694e+00,1.000000000000000000e+00
-2.841980822606451795e+00,-1.983078299994851301e+00,-1.000000000000000000e+00
1.744851174132936888e+00,1.930674002306075998e+00,1.000000000000000000e+00
-1.130090649069389608e+00,-1.103751092063772976e+00,-1.000000000000000000e+00
1.700669728725996643e+00,2.396156854223727262e+00,1.000000000000000000e+00
2.093792318532409880e+00,1.303877985665268469e+00,1.000000000000000000e+00
3.121094244971725384e+00,2.154884680895805538e+00,1.000000000000000000e+00
-2.656755769526437216e+00,-1.471400232156308441e+00,-1.000000000000000000e+00
3.249480447360818758e+00,-1.345648198170112941e-02,1.000000000000000000e+00
-3.174434988844646810e+00,-8.234951800595253779e-01,-1.000000000000000000e+00
-7.871872663086830757e-01,-1.176141638698912750e+00,-1.000000000000000000e+00
-9.951299543654201774e-01,-1.269771452105019849e+00,-1.000000000000000000e+00
1.167216346803207516e+00,1.236598642204142173e+00,1.000000000000000000e+00
7.864416763774135788e-01,-7.568134056157566070e-01,-1.000000000000000000e+00
-8.285653208644085943e-01,-1.719765070219199110e+00,-1.000000000000000000e+00
2.404299282554123174e-02,-9.848509017944451216e-02,1.000000000000000000e+00
1.864521415946251981e-01,2.605389366952542751e+00,1.000000000000000000e+00
-8.280912196280261206e-01,-2.085050679769151483e+00,-1.000000000000000000e+00
-2.124710909075301579e+00,-2.742080821362236520e+00,-1.000000000000000000e+00
-7.753038985109392822e-01,-1.797746175945629910e+00,-1.000000000000000000e+00
8.999382843047127878e-01,1.922144305161961775e+00,1.000000000000000000e+00
9.287906029951331632e-03,-1.931348715593673049e+00,-1.000000000000000000e+00
2.596936760064871841e+00,1.820251489182826754e+00,1.000000000000000000e+00
2.181698911029796406e+00,2.073956725433128145e+00,1.000000000000000000e+00
1.240681628081701904e+00,1.906445300815444721e+00,1.000000000000000000e+00
1.211947030553844007e+00,1.738930490098393733e+00,1.000000000000000000e+00
-1.933071866380000614e+00,-1.671722623511270100e+00,-1.000000000000000000e+00
-2.324569428749467814e+00,1.154859642056261571e+00,-1.000000000000000000e+00
8.188305462313282268e-01,1.376713943675929919e+00,1.000000000000000000e+00
2.064920320037765045e+00,-1.322987261745613541e+00,1.000000000000000000e+00
2.138044461192259327e+00,1.411624315372290495e+00,1.000000000000000000e+00
-2.224663282618000615e+00,1.055952612098396415e-01,-1.000000000000000000e+00
-3.400995014305763231e-01,-1.946965277927891647e+00,-1.000000000000000000e+00
-7.274630602175803373e-01,-4.204181442617294095e-01,-1.000000000000000000e+00
-5.575104222429199119e-01,-1.895800291750512789e+00,-1.000000000000000000e+00
-1.477897853121326044e-01,-2.968086420749181720e+00,-1.000000000000000000e+00
-1.484054012347195917e+00,-2.714402700943836955e+00,-1.000000000000000000e+00
-1.023246339189100684e+00,-1.308706518858689272e+00,-1.000000000000000000e+00
-1.805118261281895453e+00,-5.002911164788406140e-01,-1.000000000000000000e+00
9.475094907445795744e-01,1.519896427481578494e+00,1.000000000000000000e+00
9.527910450543471965e-01,2.875158563596501793e+00,1.000000000000000000e+00
-1.774390595382397739e+00,-1.043771008403629352e+00,-1.000000000000000000e+00
7.947103943055944253e-01,1.902089407854083092e+00,1.000000000000000000e+00
3.530342745210055533e-01,2.816938535236138463e+00,1.000000000000000000e+00
5.633566657575451719e-01,1.325290508285205560e+00,1.000000000000000000e+00
4.034983997995598148e-01,2.516374278722783853e-01,1.000000000000000000e+00
3.400331293492962370e+00,2.252508672295410186e+00,1.000000000000000000e+00
1.708194369633532217e+00,3.465589672565672075e-01,1.000000000000000000e+00
2.186107269730464431e+00,-2.000379712424080747e-01,1.000000000000000000e+00
6.708365976371397643e-01,-3.164126217376725947e-01,-1.000000000000000000e+00
-1.934213480214628245e+00,-1.874057880891263128e+00,-1.000000000000000000e+00
2.966176987427123990e+00,4.213598074049040854e-02,1.000000000000000000e+00
9.961686740721072963e-01,5.683372552170773417e-03,1.000000000000000000e+00
1.006315954004703306e+00,1.834971060557841982e+00,1.000000000000000000e+00
-2.129811151595389696e+00,-5.239765023835529778e-01,-1.000000000000000000e+00
-2.836823742319170449e+00,9.505215360220731213e-01,-1.000000000000000000e+00
-1.053518019337677636e+00,-8.044337574829492077e-01,-1.000000000000000000e+00
-1.835636133285731830e+00,-1.342480007101118700e+00,-1.000000000000000000e+00
9.099038835899277977e-01,2.315531076390644039e+00,1.000000000000000000e+00
6.031628955943998394e-01,9.052893963734593985e-01,1.000000000000000000e+00
1.807777853140779545e-01,-1.344061778172736643e+00,-1.000000000000000000e+00
-1.339891408815343299e+00,-2.025062682479336296e+00,-1.000000000000000000e+00
-1.977673014833870146e+00,-1.841691825282355754e+00,-1.000000000000000000e+00
1.403916979025443545e+00,1.943159727822312055e+00,1.000000000000000000e+00
-2.378915974278385637e+00,-1.074781460449545367e-01,-1.000000000000000000e+00
8.588122608509117795e-01,2.779754901077773788e+00,1.000000000000000000e+00
9.295255494638288152e-01,1.313106853140413754e+00,1.000000000000000000e+00
1.026137179822861789e+00,2.099575640961029777e+00,1.000000000000000000e+00
-1.625027495563366786e+00,-2.043945926747536390e+00,-1.000000000000000000e+00
-1.265346938234293894e+00,-8.040878846581144268e-01,-1.000000000000000000e+00
6.043080131587208470e-01,1.415540402106650220e+00,1.000000000000000000e+00
-1.941332475011202430e+00,-3.093251186346227755e+00,-1.000000000000000000e+00
-2.296355928349444575e+00,-1.006657638143471978e+00,-1.000000000000000000e+00
-1.112616413010415251e+00,-1.102436828741087727e+00,-1.000000000000000000e+00
2.715018150146022435e-01,3.283741019003779016e+00,1.000000000000000000e+00
1.996769594779992385e+00,1.091391636453450165e+00,1.000000000000000000e+00
-2.222005431587197766e+00,3.672710904087168604e-01,-1.000000000000000000e+00
9.315970653133591739e-01,1.742855554129060014e+00,1.000000000000000000e+00
-1.656829025528689048e+00,-2.016337834142559959e+00,-1.000000000000000000e+00
-7.554256433668187221e-01,-1.361981497557565035e+00,-1.000000000000000000e+00
2.921311086256070944e+00,2.722629040113274446e+00,1.000000000000000000e+00
3.641576229474097648e+00,8.145467731420980018e-01,1.000000000000000000e+00
-3.864504428278134895e+00,-1.442515318656914403e+00,-1.000000000000000000e+00
-6.590189039054076270e-01,-8.145334341301644354e-01,-1.000000000000000000e+00
-2.549801379363665355e+00,-1.405615841863725013e+00,-1.000000000000000000e+00
-1.998601103287101832e+00,-2.019721997727816465e+00,-1.000000000000000000e+00
3.458032664217224550e+00,8.926745177107624496e-01,1.000000000000000000e+00
2.857374216009797241e+00,1.247046384501033334e+00,1.000000000000000000e+00
-1.949004802072931142e+00,-1.672847373161419293e+00,-1.000000000000000000e+00
3.262068683204615294e-01,1.611778603799364440e+00,1.000000000000000000e+00
-4.954274676101018127e-01,2.153185938949917499e-01,-1.000000000000000000e+00
3.046819222570659846e+00,2.280709502802199751e+00,1.000000000000000000e+00
1.135394654184054275e+00,1.521369337660275489e+00,1.000000000000000000e+00
3.330303686042466182e-01,1.292041285584883736e+00,1.000000000000000000e+00
-9.825399262476652851e-02,-1.838900875549185798e+00,-1.000000000000000000e+00
-2.636786682946010707e+00,-7.834837566733866554e-01,-1.000000000000000000e+00
-3.158067711368084396e-01,1.158771154277894233e+00,-1.000000000000000000e+00
-3.289632657391021731e+00,-2.331270425000897539e+00,-1.000000000000000000e+00
2.924652204383890730e-01,-5.775660075755477685e-01,-1.000000000000000000e+00
-2.127331564323803548e+00,-5.546757526491807866e-03,-1.000000000000000000e+00
1.252693880587397279e+00,1.605134140575437129e-01,1.000000000000000000e+00
1.850534074562989018e+00,8.159283005934534483e-01,1.000000000000000000e+00
-9.280561209322022442e-01,4.756631356513891795e-01,-1.000000000000000000e+00
-1.406907620968382844e+00,-2.496900700149676133e+00,-1.000000000000000000e+00
-3.719641669419769148e+00,-3.390451269700109904e+00,-1.000000000000000000e+00
-1.640778068110916310e+00,-1.182689245486726826e+00,-1.000000000000000000e+00
-3.776762813039822309e-01,-1.413452289486764935e+00,-1.000000000000000000e+00
-8.247639152259556017e-01,-3.423726625760128428e+00,-1.000000000000000000e+00
5.260169565812263803e-01,-7.162926028276106472e-01,1.000000000000000000e+00
1.244846542568961434e+00,2.018185405073684269e+00,1.000000000000000000e+00
2.439598340455201075e+00,3.101772569581640049e+00,1.000000000000000000e+00
-3.244032070142647939e+00,3.876938661907345374e-01,-1.000000000000000000e+00
-1.604097723996726899e-01,-1.082465605176771595e+00,-1.000000000000000000e+00
-1.181904258466099922e+00,-7.409650762929679280e-01,-1.000000000000000000e+00
4.265996113326256278e+00,2.110751816271752457e+00,1.000000000000000000e+00
-1.830773712962076250e+00,-1.826631269722325257e+00,-1.000000000000000000e+00
-4.473116101474781114e-01,-1.571341973124466218e+00,-1.000000000000000000e+00
1.152313690735393470e+00,1.921701150993264218e+00,1.000000000000000000e+00
-1.982641395049875577e-01,4.930995782411202732e-01,-1.000000000000000000e+00
-7.657403956526751543e-01,2.435085422746863681e+00,1.000000000000000000e+00
3.052874782503092188e-01,1.311125282644069356e+00,1.000000000000000000e+00
3.144717967884869125e-01,6.464686401935262339e-01,1.000000000000000000e+00
1.143714012223805865e+00,2.076751801285126042e-02,1.000000000000000000e+00
1.892629723606714220e+00,4.846397444055534631e-01,1.000000000000000000e+00
-3.072020682127373448e+00,-8.721141223354526018e-01,-1.000000000000000000e+00
2.944053714896440965e+00,6.180234697535844646e-01,1.000000000000000000e+00
-2.903971608543832517e+00,-5.699164048658020842e-01,-1.000000000000000000e+00
2.113070882791848959e+00,5.492666287823810833e-02,1.000000000000000000e+00
3.032081482412022133e+00,1.358647865776321906e+00,1.000000000000000000e+00
1.580801651168944000e+00,1.268372126545537215e+00,1.000000000000000000e+00
-1.879679521027431521e+00,-6.805032933928248928e-01,-1.000000000000000000e+00
3.508276047409066400e+00,1.344535422401967217e+00,1.000000000000000000e+00
1.860666057908495707e+00,5.166830736075759267e-01,1.000000000000000000e+00
1.500411273963909498e+00,2.023307612506102693e+00,1.000000000000000000e+00
1.812041923650648867e+00,1.205612034123091814e+00,1.000000000000000000e+00
5.801441356769311275e-01,3.347469407661384899e+00,1.000000000000000000e+00
-3.615194168908602013e-01,1.697274510560184746e+00,1.000000000000000000e+00
1.675474444013726583e+00,-8.775263985255215005e-01,1.000000000000000000e+00
1.103722951877220915e+00,-5.778540045754576582e-02,1.000000000000000000e+00
-1.595799811161357606e+00,-2.818998692376399440e+00,-1.000000000000000000e+00
1.986897877754788100e+00,1.605571894349329121e+00,1.000000000000000000e+00
1.222274667214464650e+00,2.572280435097455076e+00,1.000000000000000000e+00
-1.967460103080270306e+00,-2.494591460907725988e+00,-1.000000000000000000e+00
-1.239057823917480317e+00,-2.133100605185131116e+00,-1.000000000000000000e+00
-1.112506096784015019e+00,-1.609708273542352241e+00,-1.000000000000000000e+00
2.149760808210821050e-01,-8.374397921145354529e-01,-1.000000000000000000e+00
-2.228630904845697813e+00,-1.906076137831097306e+00,-1.000000000000000000e+00
1.716470491939071863e+00,1.411142259300118385e+00,1.000000000000000000e+00
-3.874251325365122955e+00,-3.915190231458453241e+00,-1.000000000000000000e+00
8.723290394848050022e-01,2.597622165452139864e+00,1.000000000000000000e+00
7.039385533857256405e-02,3.729012334393144723e-01,1.000000000000000000e+00
-2.001763906761556910e+00,-2.007232230291686736e+00,-1.000000000000000000e+00
-3.367188302019707535e+00,-8.645504077443887381e-01,-1.000000000000000000e+00
-2.028571043282050290e+00,1.760788399337393617e+00,-1.000000000000000000e+00
-1.091324641513977678e+00,-1.946841501941289909e+00,-1.000000000000000000e+00
-2.631682536277298201e+00,3.059187237063931697e-02,-1.000000000000000000e+00
-1.443054176610018446e+00,-6.850269297620389386e-01,-1.000000000000000000e+00
1.794279061821632215e+00,8.214206565009153360e-01,1.000000000000000000e+00
-3.666756693777886600e+00,-9.201920882278403768e-01,-1.000000000000000000e+00
-9.546020062029813014e-01,-1.247872771079858722e+00,-1.000000000000000000e+00
3.897147226082453564e-02,-1.817926896347323407e+00,-1.000000000000000000e+00
2.988847557528892640e+00,2.521462802061585684e+00,1.000000000000000000e+00
2.821639483489494005e+00,1.196276629845975714e+00,1.000000000000000000e+00
-8.860718545808796698e-01,4.351134301926424808e-01,1.000000000000000000e+00
7.537984120263476751e-01,2.717906369705622716e-01,1.000000000000000000e+00
-2.000923982788341160e+00,-4.321285692010534696e-01,-1.000000000000000000e+00
2.960621208092468759e+00,3.097881470462097830e+00,1.000000000000000000e+00
-2.150561229603404900e+00,-2.487723042077468971e+00,-1.000000000000000000e+00
3.247326450072463011e-01,1.074949753770805039e+00,1.000000000000000000e+00
-2.203852101706568867e+00,-1.373468562285249828e+00,-1.000000000000000000e+00
-2.088558300871395268e+00,-2.096194014074266310e+00,-1.000000000000000000e+00
-1.331220261723629728e+00,-2.235902840069511122e+00,-1.000000000000000000e+00
2.321737825895707097e+00,8.596043275535709682e-01,1.000000000000000000e+00
-1.642423909145278138e+00,-1.440152477613505067e+00,-1.000000000000000000e+00
7.593057019400178964e-01,8.162826770698409229e-01,1.000000000000000000e+00
5.063223602031856618e-01,-2.560133291151773793e-01,1.000000000000000000e+00
2.232730678495151722e-01,8.473427043831058825e-01,1.000000000000000000e+00
6.667925717395893903e-01,2.123526225935141731e+00,1.000000000000000000e+00
1.383174643780259450e+00,2.047307465282048433e+00,1.000000000000000000e+00
-1.366604065151602043e+00,-1.247310902533220744e+00,-1.000000000000000000e+00
-7.676823471626970097e-01,-2.060044375381600013e+00,-1.000000000000000000e+00
1.498316720644283784e+00,1.989915754152671301e+00,1.000000000000000000e+00
1.451922407912093371e+00,1.506667864192052342e+00,1.000000000000000000e+00
2.718032406774273824e+00,5.628512617700174303e-01,1.000000000000000000e+00
2.663125306656518809e+00,2.129714974768648794e+00,1.000000000000000000e+00
7.405342042168228112e-02,2.021396643640465118e+00,1.000000000000000000e+00
2.729895447171046818e+00,2.315959257887152400e+00,1.000000000000000000e+00
-3.304609762918246929e+00,-2.806616677901228485e+00,-1.000000000000000000e+00
-1.731170443349864030e+00,-1.567834542486746141e+00,-1.000000000000000000e+00
-5.810946578853259936e-01,-1.945217423384701272e+00,-1.000000000000000000e+00
2.050749837166747636e-01,2.215674066827738375e+00,1.000000000000000000e+00
-2.846734322409824269e+00,-1.015341356147096530e+00,-1.000000000000000000e+00
-6.128015561680727474e-01,5.306692348417336724e-01,-1.000000000000000000e+00
1.029754472508426444e+00,1.550649956054120926e+00,1.000000000000000000e+00
5.109591774602173508e-02,7.132617181668954309e-02,1.000000000000000000e+00
-2.047044530304197529e+00,-8.893763845422724135e-01,-1.000000000000000000e+00
-1.949228260625672782e-01,1.101137332104293876e-01,1.000000000000000000e+00
2.178982734726320203e+00,-9.928999640758218170e-02,1.000000000000000000e+00
3.659622762161975018e+00,1.106082755339524493e+00,1.000000000000000000e+00
-2.507074631496062356e-01,-1.838610741104045765e+00,-1.000000000000000000e+00
6.911883740117326091e-01,1.743380872533313752e+00,1.000000000000000000e+00
2.477201631023753237e-01,2.034544241958839983e+00,1.000000000000000000e+00
-1.946514727550152646e+00,-3.450399219733903955e-01,-1.000000000000000000e+00
2.488611182170239466e+00,2.903179253250158354e+00,1.000000000000000000e+00
1.514652164037552318e+00,3.397167324322353466e+00,1.000000000000000000e+00
-1.319639064777957005e+00,-1.045878421491531984e+00,-1.000000000000000000e+00
-8.323005578943146743e-01,-2.033767660964016510e+00,-1.000000000000000000e+00
-2.107398673058603844e+00,-1.199946456513282911e+00,-1.000000000000000000e+00
1.120615297739200100e+00,2.979371244482287739e+00,1.000000000000000000e+00
-2.358903762117649183e+00,-8.679921785941433487e-01,-1.000000000000000000e+00
-1.280154084632767253e+00,-1.667579018193586560e+00,-1.000000000000000000e+00
-1.116704920897431563e+00,-4.961918605687547501e-01,-1.000000000000000000e+00
1.947516610636091716e+00,1.059705217707193281e+00,1.000000000000000000e+00
1.372498811329947888e+00,2.922994114241692643e-01,1.000000000000000000e+00
2.818941520207641105e+00,1.720647488294750005e+00,1.000000000000000000e+00
-2.424892931497055315e+00,-2.270122156719303508e+00,-1.000000000000000000e+00
1.862452729884237268e+00,2.306538750949052030e+00,1.000000000000000000e+00
3.191033256930195350e+00,1.626428753827334317e+00,1.000000000000000000e+00
-1.257757009242158164e+00,-4.239747462187564153e-01,-1.000000000000000000e+00
7.495000933572137924e-02,-1.802694638814742234e+00,-1.000000000000000000e+00
2.380963461705885020e+00,9.341642727120611500e-01,1.000000000000000000e+00
1.865055817061171517e+00,1.586169404048836551e+00,1.000000000000000000e+00
2.442558217085074368e+00,1.302961264169748778e+00,1.000000000000000000e+00
2.196733973824527286e-01,1.997654494859050445e+00,1.000000000000000000e+00
1.552761872714632840e+00,1.373779100627113836e+00,1.000000000000000000e+00
-1.947691619690230302e+00,-7.885688976683028484e-01,-1.000000000000000000e+00
-2.576524178604724380e+00,-1.161616529414301713e+00,-1.000000000000000000e+00
2.336712259225707911e+00,2.540938197305566693e+00,1.000000000000000000e+00
-1.980535999651618084e-01,-9.390404626859063519e-01,-1.000000000000000000e+00
-3.810504225640591880e-01,-9.975440319122746979e-01,-1.000000000000000000e+00
2.940187796134948073e+00,-1.024906252598545287e-02,1.000000000000000000e+00
-9.057603345302522868e-01,-3.968374706846935496e-01,-1.000000000000000000e+00
-2.297308981128344918e+00,8.601787855928311188e-02,-1.000000000000000000e+00
6.020397694654522347e-02,1.097061233221126475e+00,1.000000000000000000e+00
1.915299277658270682e+00,1.823674211293122349e+00,1.000000000000000000e+00
1.189748379394317546e-01,3.148044802612124826e+00,1.000000000000000000e+00
1.134787018273886616e+00,8.363350082215071923e-01,1.000000000000000000e+00
-2.550690162179706455e+00,-9.307246426679878226e-01,-1.000000000000000000e+00
1.567773234215697142e+00,1.305149091454677723e+00,1.000000000000000000e+00
1.541861881906827714e+00,-3.295616733390287489e-01,1.000000000000000000e+00
1.326087810998842986e+00,3.004218004068382797e+00,1.000000000000000000e+00
2.158710371687014629e+00,3.703765273424786564e+00,1.000000000000000000e+00
-1.406888198701265136e+00,-2.497617897455142622e+00,-1.000000000000000000e+00
-7.646519101123957496e-01,-2.998957505186362837e+00,-1.000000000000000000e+00
2.461813839952568195e+00,1.676133291030660777e+00,1.000000000000000000e+00
-1.277368787255005689e+00,-6.366355943546806451e-01,-1.000000000000000000e+00
1.544114632959344702e+00,4.360271759500116140e-01,1.000000000000000000e+00
3.261522327011793010e+00,1.148427149615814047e+00,1.000000000000000000e+00
5.912546060974191997e-01,1.698995900062246767e+00,1.000000000000000000e+00
3.129757531506607293e-01,1.243128792452659725e+00,1.000000000000000000e+00
1.652221210449343447e+00,1.167706500920755452e+00,1.000000000000000000e+00
2.348743042335311948e+00,1.056998123871432105e+00,1.000000000000000000e+00
1.720336494071035505e+00,1.434370761879311340e+00,1.000000000000000000e+00
-1.210528537154938800e+00,-1.496969425799810072e+00,-1.000000000000000000e+00
-1.559845038610022216e+00,-4.642308569609090441e-01,-1.000000000000000000e+00
2.415624347664045324e+00,3.347136487423546747e+00,1.000000000000000000e+00
-7.093975944234511832e-01,-2.443517617804860542e+00,-1.000000000000000000e+00
-1.429330584448906594e+00,-1.722104176703768363e+00,-1.000000000000000000e+00
-1.766173141975516003e+00,-1.655701307342315021e+00,-1.000000000000000000e+00
-2.014554964318131525e+00,-1.897147544665603203e+00,-1.000000000000000000e+00
-2.157681253230170348e-01,-2.183758931637859835e+00,-1.000000000000000000e+00
3.523551591825590190e+00,4.727299017164801054e-01,1.000000000000000000e+00
7.248556758237348907e-01,1.983761531700070968e+00,1.000000000000000000e+00
3.797779102442201182e+00,2.998132911649370236e+00,1.000000000000000000e+00
1.540666268069139422e+00,1.303723814998248853e+00,1.000000000000000000e+00
3.095064308279411591e+00,4.851030513046450388e-01,1.000000000000000000e+00
2.277384561188921630e+00,4.140900075346488407e+00,1.000000000000000000e+00
-2.465214434693137058e+00,-1.765560406201435617e+00,-1.000000000000000000e+00
-1.147538791846367978e+00,-8.509019200443361797e-01,-1.000000000000000000e+00
2.396909787133864267e+00,1.596806828929082656e+00,1.000000000000000000e+00
-2.980206077975600998e+00,2.060774642259803890e-01,-1.000000000000000000e+00
4.044486099297290860e-01,5.469822156614980724e-01,1.000000000000000000e+00
2.743098092850552838e+00,6.181289515167120996e-02,1.000000000000000000e+00
4.141307021006979117e-01,1.779673775978223516e+00,1.000000000000000000e+00
2.768583661494900650e+00,6.216922817491590258e-01,1.000000000000000000e+00
-1.735115187786333557e-01,7.456098484205209154e-02,1.000000000000000000e+00
2.606008045880795709e+00,5.416357717401543148e-01,1.000000000000000000e+00
2.373328990774639102e-01,1.981217512163454986e+00,1.000000000000000000e+00
-4.568681433809544945e-01,-3.559533468822405400e+00,-1.000000000000000000e+00
2.306074697303430288e+00,1.585009599948405068e+00,1.000000000000000000e+00
1.954931585538386418e+00,1.234888806718290377e+00,1.000000000000000000e+00
-1.910283182783513833e+00,-1.071762786367929099e+00,-1.000000000000000000e+00
-1.201156580392165996e+00,-1.417584772306085927e+00,-1.000000000000000000e+00
1.995024767520595654e+00,8.384337591607431417e-01,1.000000000000000000e+00
-9.869973067394302024e-01,-3.245458250217318596e+00,-1.000000000000000000e+00
3.233823413475973574e-01,1.457168736030693079e+00,1.000000000000000000e+00
2.898136044609765705e+00,9.181519814422655079e-01,1.000000000000000000e+00
-1.330952214490419117e+00,-1.615741626575685652e+00,-1.000000000000000000e+00
6.159609253792963646e-01,1.311878989220317315e+00,1.000000000000000000e+00
1.153559326251587747e+00,8.695478009127917129e-01,1.000000000000000000e+00
1.589826722100934564e+00,1.319999413954924927e+00,1.000000000000000000e+00
3.166646273671563705e+00,1.038395423847118249e+00,1.000000000000000000e+00
-1.081442976023525571e-01,6.355947127866561353e-01,1.000000000000000000e+00
-2.504239677587139834e+00,-1.291051976263510870e-01,-1.000000000000000000e+00
-7.464717951028151388e-01,-2.071087421713824206e-02,-1.000000000000000000e+00
-3.235779314924930539e+00,-1.232439407115619279e+00,-1.000000000000000000e+00
2.799906788889328091e+00,1.683438704916178974e+00,1.000000000000000000e+00
2.104290216290575888e+00,2.048643202925530371e+00,1.000000000000000000e+00
6.080744877436857765e-01,8.620575563899840477e-01,1.000000000000000000e+00
3.335041206856204088e-01,8.823729098551815753e-01,1.000000000000000000e+00
7.666514052916422184e-01,1.528453150414026407e+00,1.000000000000000000e+00
9.950168393393058475e-01,1.101225785253383549e+00,1.000000000000000000e+00
-1.109586944117023632e+00,-8.426671367003489843e-01,-1.000000000000000000e+00
2.376235215399249423e+00,1.091557676075556982e+00,1.000000000000000000e+00
-9.316906095535454346e-01,-3.077387497809888739e+00,-1.000000000000000000e+00
9.900356333420922139e-01,6.331795190328538547e-01,1.000000000000000000e+00
-6.036789089121533669e-01,-7.562419431168042605e-01,-1.000000000000000000e+00
-6.057620335487956531e-02,1.786816570058438192e+00,1.000000000000000000e+00
1.995211945665508413e+00,2.029189089754208197e+00,1.000000000000000000e+00
9.575586079252633720e-01,1.447108102049097234e-01,1.000000000000000000e+00
6.797186124358789439e-01,2.254517907223300366e+00,1.000000000000000000e+00
-1.655064609148222621e+00,-1.518630346979819912e+00,-1.000000000000000000e+00
-5.752515858639838386e-01,-1.026574735465115351e+00,-1.000000000000000000e+00
1.160581654297679455e+00,1.284255777570105783e+00,1.000000000000000000e+00
2.625122349739656968e+00,3.232335697287624932e-02,1.000000000000000000e+00
1.677945588972340474e+00,1.848863590384858924e+00,1.000000000000000000e+00
-8.366008565998539481e-01,-7.972575752174071440e-02,1.000000000000000000e+00
-2.001403058569181770e+00,-5.066979241742173290e-01,-1.000000000000000000e+00
-1.078334673320590964e+00,-1.459628192677415504e+00,-1.000000000000000000e+00
6.837424742730419114e-01,1.755496467082103162e+00,1.000000000000000000e+00
1.133755464053395778e+00,2.268311992611102390e+00,1.000000000000000000e+00
-1.225852337856749852e+00,-1.507477414344398303e+00,-1.000000000000000000e+00
2.418695731942690497e-01,6.530012614686002692e-01,1.000000000000000000e+00
2.113631853674474037e+00,1.201483329367370345e+00,1.000000000000000000e+00
1.384774234025887063e+00,1.775615505616425560e+00,1.000000000000000000e+00
2.517086246582228348e+00,9.801974894058017584e-01,1.000000000000000000e+00
1.795590773801123641e+00,2.329082350303099513e+00,1.000000000000000000e+00
1.421169171320247226e+00,1.538865079319635676e+00,1.000000000000000000e+00
1.993676387388937155e+00,6.843744843131844835e-01,1.000000000000000000e+00
6.354275750137315937e-01,1.792401004249786656e+00,1.000000000000000000e+00
-1.554111331557858522e+00,-9.660836131388897963e-01,-1.000000000000000000e+00
-2.123801487227274798e+00,-4.113295280109925400e-01,-1.000000000000000000e+00
-1.047048470242176066e+00,-1.520485269936769024e+00,-1.000000000000000000e+00
-1.822209596454264391e+00,-3.630976573641766514e-01,-1.000000000000000000e+00
1.344753406059242984e+00,5.514068490952195312e-01,1.000000000000000000e+00
1.102862804137718644e+00,2.424353729863836904e+00,1.000000000000000000e+00
-1.011041415612045524e+00,-1.249008359820924507e+00,-1.000000000000000000e+00
3.276125008260375893e+00,9.829669938989056277e-01,1.000000000000000000e+00
-1.811389769388145776e+00,-1.547479669756977039e-01,-1.000000000000000000e+00
-2.940100763926484007e+00,-1.029288157201234899e+00,-1.000000000000000000e+00
2.441829216999957364e+00,2.369466747476918211e-01,1.000000000000000000e+00
1.749538418287975183e+00,1.383468689832993759e+00,1.000000000000000000e+00
-2.660906892855644301e+00,-1.815610394080755974e+00,-1.000000000000000000e+00
-7.703870633259249923e-01,2.867905516946711586e-03,-1.000000000000000000e+00
1.102869510716042445e+00,1.691220914529946162e+00,1.000000000000000000e+00
-1.426776760054988991e+00,-1.321088162008923206e+00,-1.000000000000000000e+00
5.443675820833807633e-01,9.606449985073196585e-01,1.000000000000000000e+00
-2.183588261724349167e+00,-1.223139967142611084e+00,-1.000000000000000000e+00
3.541324513836421328e-01,1.041210975779524706e+00,1.000000000000000000e+00
4.969076633429603262e-03,1.255403357834148359e+00,1.000000000000000000e+00
-3.253647109375527258e+00,-1.554922304878747052e+00,-1.000000000000000000e+00
-1.723198252516983997e+00,-1.763050373200375498e+00,-1.000000000000000000e+00
-3.602290062065693910e+00,-2.636186198934472813e+00,-1.000000000000000000e+00
-1.727235286372226009e+00,-1.638792471137080708e+00,-1.000000000000000000e+00
2.956690242843617700e+00,2.017875507311284622e+00,1.000000000000000000e+00
-2.106259553685471797e+00,1.811412596774202299e-01,-1.000000000000000000e+00
3.206923063487029602e+00,1.210138470258589116e+00,1.000000000000000000e+00
4.748235078315421465e-01,-1.310033978102698837e+00,-1.000000000000000000e+00
1.124756415004473320e+00,4.150791776303263347e+00,1.000000000000000000e+00
-2.440073670509928849e+00,-2.003152894414998997e+00,-1.000000000000000000e+00
1.541040513458414196e+00,1.312176858993783446e+00,1.000000000000000000e+00
1.841612695130027566e+00,1.190148945546662729e+00,1.000000000000000000e+00
